source_url,status,source_slug,field,paragraph_idx,target_url,action,insertion_type,anchor,original_sentence,new_sentence,reasoning,validation_error
/site/blog/dm-cardiology,llm-skipped,dm-cardiology,,,/site/blog/m-ed-course-fees,skip,bridge,,,,M.Ed is a teaching degree with no connection to cardiology or medical specialisations discussed in any eligible paragraph.,
/site/blog/dm-cardiology,llm-skipped,dm-cardiology,,,/site/blog/b-ed-course-fees,skip,bridge,,,,"B.Ed course fees relate to teacher education, which is not discussed or adjacent to any paragraph in this medical specialisation post.",
/site/blog/dm-cardiology,planned,dm-cardiology,post-body,13.0,/site/blog/bds-course,insert,bridge,BDS course,Admission to DM Cardiology requires an MD or DNB in General Medicine or Paediatrics.,Admission to DM Cardiology requires an MD or DNB in General Medicine or Paediatrics (a higher bar than entry-level programs like [BDS course](/site/blog/bds-course)).,"Wraps a new parenthetical with existing-style phrasing that naturally contrasts undergraduate medical entry requirements with DM-level admission, using a distinctive title word.",
/site/blog/dm-cardiology,llm-skipped,dm-cardiology,,,/site/blog/md-radiology-course,skip,bridge,,,,"No paragraph discusses radiology as a concept; MD Radiology is only category-adjacent to DM Cardiology, not substantively discussed in any eligible paragraph.",
/site/blog/dm-cardiology,llm-skipped,dm-cardiology,,,/site/blog/mba-course-fees,skip,bridge,,,,MBA course fees have no conceptual connection to any paragraph in this DM Cardiology post; placing it would violate rule 8.,
/site/blog/dm-cardiology,llm-skipped,dm-cardiology,,,/site/blog/msc-bioinformatics,skip,bridge,,,,MSc Bioinformatics is not discussed or relevantly referenced in any eligible paragraph of this cardiology post.,
/site/blog/dm-cardiology,dropped,dm-cardiology,,,/site/blog/pharm-d-course,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/dpd-full-form,planned,dpd-full-form,post-body,4.0,/site/blog/understanding-cibil-dpd-days-past-due,insert,bridge,credit score of the past 36 months,"DPD in a CIBIL report often indicates the credit score of the past 36 months, i.e., three years.","DPD in a CIBIL report often indicates the [credit score of the past 36 months](/site/blog/understanding-cibil-dpd-days-past-due), i.e., three years.","P3 discusses DPD's role in the CIBIL report over time, directly matching the target's focus on DPD importance in a credit report.",
/site/blog/dpd-full-form,planned,dpd-full-form,post-body,22.0,/site/blog/cibil-score-for-education-loan,insert,bridge,credit score,"The lower the DPD values, the higher the credit score, and the more reliable the person is for a loan.","The lower the DPD values, the higher the [credit score](/site/blog/cibil-score-for-education-loan), and the more reliable the person is for a loan.","P17 directly discusses how DPD impacts credit score and loan reliability, making it a natural fit for the CIBIL score for education loan page.",
/site/blog/dpd-full-form,planned,dpd-full-form,post-body,10.0,/site/blog/how-to-get-an-education-loan-with-low-cibil-score,insert,bridge,education loan with low CIBIL score,Lower DPD values make you eligible for lower interest rates and higher credits.,Lower DPD values make you eligible for lower interest rates and higher credits (useful if seeking an [education loan with low CIBIL score](/site/blog/how-to-get-an-education-loan-with-low-cibil-score)).,"P8 discusses how DPD affects interest rates and credit eligibility, connecting naturally to tips for getting an education loan with a low CIBIL score.",
/site/blog/dpd-full-form,llm-skipped,dpd-full-form,,,/site/blog/education-loan-moratorium-period,skip,bridge,,,,No paragraph in the eligible content discusses moratorium periods or payment deferral concepts that would make this link topically relevant rather than merely category-adjacent.,
/site/blog/dpd-full-form,dropped,dpd-full-form,,,/site/blog/how-to-read-a-cibil-report,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,llm-skipped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/education-loan-for-mbbs,skip,bridge,,,,No paragraph discusses MBBS or a specific course type that would naturally anchor this link without forcing it.,
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,llm-skipped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/indian-bank-education-loan,skip,bridge,,,,No paragraph discusses Indian Bank or a specific lending institution that would make this link contextually relevant.,
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,llm-skipped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/education-loan-for-online-mba,skip,bridge,,,,No paragraph discusses MBA or online degrees specifically; inserting this link would be category-adjacent at best and forced.,
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,dropped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/e-samaj-kalyan-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,dropped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/documents-required-for-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,llm-skipped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/union-bank-education-loan,skip,bridge,,,,No paragraph discusses Union Bank or any specific bank's loan product in a way that would make this link natural and topically grounded.,
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,llm-skipped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/education-loan-for-ca-students,skip,bridge,,,,CA students are not mentioned or discussed in any eligible paragraph; the concept is only category-adjacent.,
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,llm-skipped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/shaurya-education-loan,skip,bridge,,,,The Shaurya Education Loan is not discussed or referenced in any eligible paragraph; no natural topical hook exists.,
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,dropped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/education-loan-for-ms-abroad,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,dropped,e-samaj-kalyan-abroad-education-loan---eligibility-interest-rate-documents,,,/site/blog/abroad-education-loans-in-bangalore,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/eamcet-marks-vs-rank,planned,eamcet-marks-vs-rank,post-body,1.0,/site/blog/ts-eamcet,insert,wrap,TS EAMCET,TG EAPCET (formerly TS EAMCET) ranks are determined solely based on the marks obtained in the entrance test.,TG EAPCET (formerly [TS EAMCET](/site/blog/ts-eamcet)) ranks are determined solely based on the marks obtained in the entrance test.,wrap-scan hit: 'ts eamcet',
/site/blog/eamcet-marks-vs-rank,planned,eamcet-marks-vs-rank,post-body-2nd-half,42.0,/site/blog/ts-eamcet-college-predictor,insert,bridge,TS EAMCET college predictor,"The TG EAPCET 2026 exam opens doors to Telangana's best engineering, agriculture, and medical colleges.","The TG EAPCET 2026 exam opens doors to Telangana's best engineering, agriculture, and medical colleges (use the [TS EAMCET college predictor](/site/blog/ts-eamcet-college-predictor) to find your fit).","P28 discusses TG EAPCET colleges, making a college predictor tool a natural and relevant addition.",
/site/blog/eamcet-marks-vs-rank,planned,eamcet-marks-vs-rank,post-body,4.0,/site/blog/ap-eamcet-rank-predictor,insert,bridge,AP EAPCET (formerly AP EAMCET) marks vs rank,"Below is a table highlighting the expected AP EAPCET (formerly AP EAMCET) marks vs rank 2026 analysis based on trends from previous years (indicative, based on recent trends).","Below is a table highlighting the expected [AP EAPCET (formerly AP EAMCET) marks vs rank](/site/blog/ap-eamcet-rank-predictor) 2026 analysis based on trends from previous years (indicative, based on recent trends).",Wraps an existing phrase as anchor with zero added visible characters.,
/site/blog/eamcet-marks-vs-rank,planned,eamcet-marks-vs-rank,post-body,66.0,/site/blog/ts-eamcet-rank-predictor,insert,bridge,rank will be determined,"For TG EAPCET 2026, your rank will be determined solely by your performance in the entrance exam, as IPE (Intermediate Public Examination) marks will not be considered.","For TG EAPCET 2026, your [rank will be determined](/site/blog/ts-eamcet-rank-predictor) solely by your performance in the entrance exam, as IPE (Intermediate Public Examination) marks will not be considered.",Wraps an existing phrase as anchor with zero added visible characters.,
/site/blog/eamcet-marks-vs-rank,dropped,eamcet-marks-vs-rank,,,/site/blog/ap-eamcet-college-predictor,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/ebr-in-education-loan,llm-skipped,ebr-in-education-loan,,,/site/blog/government-education-loan-for-sc-st-students,skip,bridge,,,,No paragraph discusses SC/ST students or government-specific loan schemes; the topic is not addressed anywhere in the eligible content.,
/site/blog/ebr-in-education-loan,llm-skipped,ebr-in-education-loan,,,/site/blog/education-loan-for-coaching,skip,bridge,,,,No paragraph discusses coaching courses or coaching-specific loans; inserting here would be purely category-adjacent with no topical hook.,
/site/blog/ebr-in-education-loan,llm-skipped,ebr-in-education-loan,,,/site/blog/bank-of-india-education-loan,skip,bridge,,,,No paragraph mentions Bank of India or any specific bank by name in a way that would make this link topically relevant rather than merely category-adjacent.,
/site/blog/ebr-in-education-loan,llm-skipped,ebr-in-education-loan,,,/site/blog/education-loan-for-engineering,skip,bridge,,,,No paragraph discusses engineering or BTech loans specifically; the post covers EBR mechanics generically and there is no natural sentence to host this link without forcing it.,
/site/blog/ebr-in-education-loan,planned,ebr-in-education-loan,post-body,20.0,/site/blog/education-loan-interest-rates-at-propelld,insert,bridge,Propelld's APR explained,Our blog on  Education Loan Interest Rates  has all the details.,"Our blog on  Education Loan Interest Rates  has all the details, including [Propelld's APR explained](/site/blog/education-loan-interest-rates-at-propelld).","Added a parenthetical-style phrase after a comma at the sentence's end boundary, using a distinctive title phrase from the target URL.",
/site/blog/ebr-in-education-loan,planned,ebr-in-education-loan,post-body,36.0,/site/blog/nbfc-education-loan,insert,bridge,NBFC lenders,"The use of external benchmark standards standardises interest rate calculations across banks, making it easier for students to compare loan offers.","The use of external benchmark standards standardises interest rate calculations across banks (and [NBFC lenders](/site/blog/nbfc-education-loan)), making it easier for students to compare loan offers.","P29 discusses comparing loan offers across lenders, and NBFCs are a distinct lender category relevant to that comparison.",
/site/blog/ebr-in-education-loan,llm-skipped,ebr-in-education-loan,,,/site/blog/jito-education-loan,skip,bridge,,,,No paragraph discusses JITO or a concept specific enough to JITO loans to justify a natural insertion without forcing a category-adjacent link.,
/site/blog/ebr-in-education-loan,llm-skipped,ebr-in-education-loan,,,/site/blog/hdfc-credila-education-loan,skip,bridge,,,,"No paragraph discusses HDFC Credila or a concept specific enough to that lender; inserting it would be category-adjacent only, violating rule 8.",
/site/blog/ebr-in-education-loan,dropped,ebr-in-education-loan,,,/site/blog/sbi-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-against-fd,llm-skipped,education-loan-against-fd,,,/site/blog/education-loan-takeover,skip,bridge,,,,"No paragraph discusses transferring or taking over an existing education loan, so no natural placement exists.",
/site/blog/education-loan-against-fd,llm-skipped,education-loan-against-fd,,,/site/blog/jodo-education-loan,skip,bridge,,,,Jodo Education Loan is a specific lender product not discussed anywhere in the eligible paragraphs.,
/site/blog/education-loan-against-fd,planned,education-loan-against-fd,post-body-2nd-half,2.0,/site/blog/education-loan-eligibility-and-application-process,insert,bridge,education loan eligibility,"First, ensure the Fixed Deposit you plan to pledge is registered under your name or the co-applicant's name and is held with the same bank where you'll apply for the loan.","First, ensure the Fixed Deposit you plan to pledge is registered under your name or the co-applicant's name and is held with the same bank where you'll apply for the loan (see [education loan eligibility](/site/blog/education-loan-eligibility-and-application-process) for general criteria).","P4 discusses eligibility conditions for the FD-backed loan, making a parenthetical link to the eligibility guide a natural, minimal fit.",
/site/blog/education-loan-against-fd,llm-skipped,education-loan-against-fd,,,/site/blog/education-loan-for-iit-students,skip,bridge,,,,"No paragraph discusses IIT admissions, IIT-specific funding, or anything distinctive to IIT students that would make this placement non-forced.",
/site/blog/education-loan-against-fd,llm-skipped,education-loan-against-fd,,,/site/blog/bajaj-finance-education-loan,skip,bridge,,,,"Bajaj Finance is not mentioned or discussed in any eligible paragraph, so no natural placement exists without fabricating context.",
/site/blog/education-loan-against-fd,llm-skipped,education-loan-against-fd,,,/site/blog/education-loan-for-ms-abroad,skip,bridge,,,,"Rule 9 forbids rewording existing words — changing 'Master's programme' to 'MS abroad' is a reword, not a pure insertion. No other sentence in the eligible paragraphs discusses MS abroad loans. Skippi",
/site/blog/education-loan-against-fd,llm-skipped,education-loan-against-fd,,,/site/blog/education-loan-in-tamil-nadu,skip,bridge,,,,No eligible paragraph discusses Tamil Nadu-specific education loans or any regional/state context that would make this link topically relevant rather than merely category-adjacent.,
/site/blog/education-loan-against-fd,llm-skipped,education-loan-against-fd,,,/site/blog/cooperative-bank-education-loan,skip,bridge,,,,No eligible paragraph mentions cooperative banks or discusses lender types where a cooperative bank link would fit naturally without being category-adjacent filler.,
/site/blog/education-loan-against-fd,dropped,education-loan-against-fd,,,/site/blog/sbi-education-loan-for-mbbs,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-benefits,llm-skipped,education-loan-benefits,,,/site/blog/documents-required-for-education-loan,skip,bridge,,,,"No eligible paragraph discusses the documentation or application process for education loans, making a natural insertion impossible without forcing context.",
/site/blog/education-loan-benefits,llm-skipped,education-loan-benefits,,,/site/blog/education-loan-for-md-ms-in-india,skip,bridge,,,,No paragraph specifically discusses MD/MS or medical degree loans; the content is general and inserting this link would be category-adjacent at best.,
/site/blog/education-loan-benefits,llm-skipped,education-loan-benefits,,,/site/blog/bank-of-india-education-loan-for-abroad,skip,bridge,,,,P6 already used for target 3; no other eligible paragraph discusses abroad education loans without forcing context.,
/site/blog/education-loan-benefits,planned,education-loan-benefits,post-body,8.0,/site/blog/axis-bank-abroad-education-loan,insert,bridge,study abroad costs,"Education loans are designed to handle all aspects of studying - tuition fees, textbooks, computers, room and board, transportation,  study abroad costs , and even exam fees.","Education loans are designed to handle all aspects of studying - tuition fees, textbooks, computers, room and board, transportation,  [study abroad costs](/site/blog/axis-bank-abroad-education-loan) , and even exam fees.",Wraps the existing phrase 'study abroad costs' verbatim as the anchor with no characters added or removed.,
/site/blog/education-loan-benefits,planned,education-loan-benefits,post-body,9.0,/site/blog/best-education-loans-in-india,insert,bridge,education loans,"Compared to personal loans, education loans come with much lower interest rates.","Compared to personal loans, [education loans](/site/blog/best-education-loans-in-india) come with much lower interest rates.",Wraps the existing phrase 'education loans' verbatim as the anchor at a natural noun position with no added words.,
/site/blog/education-loan-benefits,llm-skipped,education-loan-benefits,,,/site/blog/jodo-education-loan,skip,bridge,,,,No paragraph discusses Jodo as a lender or concept closely enough to warrant a natural insertion without forcing a connection.,
/site/blog/education-loan-benefits,planned,education-loan-benefits,post-body,5.0,/site/blog/indian-bank-abroad-education-loan-eligibility-and-benefits,insert,bridge,Indian Bank abroad education loan,"With education loans in India offering amounts as high as INR 1.5 crore, students can confidently aim for  top universities  without financial constraints.","With education loans in India offering amounts as high as INR 1.5 crore, students can confidently aim for  top universities  without financial constraints (including [Indian Bank abroad education loan](/site/blog/indian-bank-abroad-education-loan-eligibility-and-benefits) options).","P3 discusses high loan amounts enabling students to target top universities abroad, making the Indian Bank abroad loan a natural parenthetical addition.",
/site/blog/education-loan-benefits,dropped,education-loan-benefits,,,/site/blog/icici-bank-abroad-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-comparison,llm-skipped,education-loan-comparison,,,/site/blog/education-loan-for-md-ms-in-india,skip,bridge,,,,"No paragraph discusses MD/MS courses specifically; the content is about loan types and lenders generically, so the concept is only category-adjacent.",
/site/blog/education-loan-comparison,planned,education-loan-comparison,post-body,2.0,/site/blog/abroad-education-loan-in-mumbai,insert,bridge,study abroad expenses,"Education loans are no longer just about borrowing money for tuition fees; they include study abroad expenses, living costs, books, and sometimes even exam fees.","Education loans are no longer just about borrowing money for tuition fees; they include [study abroad expenses](/site/blog/abroad-education-loan-in-mumbai), living costs, books, and sometimes even exam fees.","P2 directly discusses study abroad expenses as a loan component, making the anchor a natural wrap of an existing phrase.",
/site/blog/education-loan-comparison,llm-skipped,education-loan-comparison,,,/site/blog/college-fees-with-education-loan,skip,bridge,,,,P2 already used for target 2; no other paragraph discusses college fees as a distinct topic without violating the one-insertion-per-paragraph rule.,
/site/blog/education-loan-comparison,llm-skipped,education-loan-comparison,,,/site/blog/education-loan-without-collateral,skip,bridge,,,,"Sentence is under 40 characters and is a list fragment, not normal prose — skipping.",
/site/blog/education-loan-comparison,llm-skipped,education-loan-comparison,,,/site/blog/education-loan-in-indore,skip,bridge,,,,No paragraph discusses Indore or location-specific lending; the concept is only category-adjacent.,
/site/blog/education-loan-comparison,llm-skipped,education-loan-comparison,,,/site/blog/education-loan-in-kolkata-for-abroad,skip,bridge,,,,No paragraph discusses city-specific lenders or Kolkata; the concept is only category-adjacent.,
/site/blog/education-loan-comparison,llm-skipped,education-loan-comparison,,,/site/blog/abroad-education-loan-in-vijayawada,skip,bridge,,,,No paragraph discusses city-specific lenders or Vijayawada; the concept is only category-adjacent.,
/site/blog/education-loan-comparison,planned,education-loan-comparison,post-body,43.0,/site/blog/credila-vs-icici-bank-education-loan,insert,bridge,public/private banks,"When it comes to securing an education loan, students typically have two major options:  public/private banks , as well as  NBFCs .","When it comes to securing an education loan, students typically have two major options:  [public/private banks](/site/blog/credila-vs-icici-bank-education-loan) , as well as  NBFCs .","Wraps an existing phrase in P34 where bank vs NBFC comparison is directly discussed, matching the Credila vs ICICI Bank page topic.",
/site/blog/education-loan-comparison,planned,education-loan-comparison,post-body,3.0,/site/education-loan,insert,bridge,funds for their education,This means that students now have more options than ever before for securing funds for their education.,This means that students now have more options than ever before for securing [funds for their education](/site/education-loan).,"Wraps an existing phrase in P3 that directly relates to the general education loan page, with near-zero added characters.",
/site/blog/education-loan-eligibility-and-application-process,llm-skipped,education-loan-eligibility-and-application-process,,,/site/blog/education-loan-in-tamil-nadu,skip,bridge,,,,"No paragraph discusses Tamil Nadu specifically; inserting a state-specific link would be category-adjacent only, violating rule 8.",
/site/blog/education-loan-eligibility-and-application-process,llm-skipped,education-loan-eligibility-and-application-process,,,/site/blog/csis-education-loan,skip,bridge,,,,No paragraph discusses CSIS or central sector interest subsidy schemes specifically; inserting would be category-adjacent only.,
/site/blog/education-loan-eligibility-and-application-process,llm-skipped,education-loan-eligibility-and-application-process,,,/site/blog/hdfc-education-loan,skip,bridge,,,,"All sentences in the HDFC-relevant paragraphs (P36-P38) are table/list fragments under 40 characters or heading-style, violating rule 10; no eligible prose sentence exists.",
/site/blog/education-loan-eligibility-and-application-process,planned,education-loan-eligibility-and-application-process,post-body,28.0,/site/blog/education-loan-for-iit-students,insert,bridge,IIT students,"The general academic standing of the applicants, their intended course of study, and their present admission status are taken into account before authorizing a loan.","The general academic standing of the applicants, their intended course of study (including [IIT students](/site/blog/education-loan-for-iit-students)), and their present admission status are taken into account before authorizing a loan.","P21 discusses how academic standing and course of study affect loan eligibility, making IIT students a naturally relevant parenthetical addition.",
/site/blog/education-loan-eligibility-and-application-process,dropped,education-loan-eligibility-and-application-process,,,/site/blog/icici-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-eligibility-and-application-process,llm-skipped,education-loan-eligibility-and-application-process,,,/site/blog/devaraj-arasu-education-loan,skip,bridge,,,,No paragraph discusses Devaraj Arasu scheme specifically enough to place this link naturally without being category-adjacent only.,
/site/blog/education-loan-eligibility-and-application-process,planned,education-loan-eligibility-and-application-process,post-body,37.0,/site/blog/check-idbi-education-loan,insert,bridge,IDBI education loan,Given below are the  education loan particulars of  different banks.,"Given below are the  education loan particulars of  different banks, including [IDBI education loan](/site/blog/check-idbi-education-loan) details.","P27 introduces a comparison of different banks' loan details, making IDBI bank loan specifics directly relevant here.",
/site/blog/education-loan-eligibility-and-application-process,llm-skipped,education-loan-eligibility-and-application-process,,,/site/blog/jodo-education-loan,skip,bridge,,,,No paragraph discusses Jodo as a lender or concept specifically enough to place this link without it being purely category-adjacent.,
/site/blog/education-loan-eligibility-and-application-process,dropped,education-loan-eligibility-and-application-process,,,/site/blog/education-loan-for-bca,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/bank-of-india-education-loan,skip,bridge,,,,"No paragraph discusses Bank of India specifically; the lender table rows visible (PNB, SBI, Avanse) don't include Bank of India, and adding it would require more than a minimal edit.",
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/hdfc-education-loan,skip,bridge,,,,"HDFC is not mentioned in any of the eligible paragraphs, so no natural wrappable phrase exists without fabricating content.",
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/jito-education-loan,skip,bridge,,,,JITO education loan is not referenced or discussed in any eligible paragraph; inserting it would be category-adjacent at best.,
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/education-loan-for-coaching,skip,bridge,,,,Coaching loans are not discussed in any eligible paragraph; the post is exclusively about BA LLB degree loans.,
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/education-loan-for-bds-in-india,skip,bridge,,,,BDS loans are not mentioned or discussed in any eligible paragraph; inserting a reference would be purely category-adjacent with no wrappable existing phrase.,
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/arivu-education-loan,skip,bridge,,,,Arivu is a Karnataka-specific scheme with no natural connection to any paragraph discussing BA LLB loans generically.,
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/education-loan-for-ca-students,skip,bridge,,,,CA students are not discussed in any eligible paragraph; category-adjacent only.,
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/education-loan-for-bba-students,skip,bridge,,,,BBA is not mentioned or discussed in any eligible paragraph; purely category-adjacent.,
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/education-loan-in-jharkhand,skip,bridge,,,,Jharkhand-specific loans are not discussed in any eligible paragraph.,
/site/blog/education-loan-for-ba-llb,llm-skipped,education-loan-for-ba-llb,,,/site/blog/education-loan-for-iim,skip,bridge,,,,IIM education loans are not discussed in any eligible paragraph; category-adjacent only.,
/site/blog/education-loan-for-bba-students,llm-skipped,education-loan-for-bba-students,,,/site/blog/education-loan-for-ca-students,skip,bridge,,,,No paragraph discusses CA students or a context where a CA loan reference fits naturally without being category-adjacent only.,
/site/blog/education-loan-for-bba-students,llm-skipped,education-loan-for-bba-students,,,/site/blog/education-loan-for-ma-students,skip,bridge,,,,No paragraph discusses MA students or postgraduate arts programs; inserting it would be purely category-adjacent with no natural hook.,
/site/blog/education-loan-for-bba-students,planned,education-loan-for-bba-students,post-body,39.0,/site/blog/icici-education-loan,insert,bridge,ICICI education loan,"When looking for education loans for a BBA program, various lenders and NBFCs provide options with different interest rates and terms.","When looking for education loans for a BBA program, various lenders and NBFCs (including [ICICI education loan](/site/blog/icici-education-loan) options) provide options with different interest rates and terms.","P18 introduces specific lenders and their terms, making ICICI a natural named example to anchor within the same sentence.",
/site/blog/education-loan-for-bba-students,planned,education-loan-for-bba-students,post-body,94.0,/site/blog/hdfc-education-loan,insert,bridge,HDFC education loan,Choosing the right lender can significantly impact interest rates and loan terms.,"Choosing the right lender (an [HDFC education loan](/site/blog/hdfc-education-loan), for instance) can significantly impact interest rates and loan terms.","P31 wraps up the lender comparison section, making a named lender reference a natural parenthetical addition without changing the sentence's meaning.",
/site/blog/education-loan-for-bba-students,llm-skipped,education-loan-for-bba-students,,,/site/blog/government-education-loan-for-sc-st-students,skip,bridge,,,,"No paragraph discusses SC/ST students or government schemes for reserved categories, so no natural fit exists without being purely category-adjacent.",
/site/blog/education-loan-for-bba-students,llm-skipped,education-loan-for-bba-students,,,/site/blog/education-loans-for-msc-students,skip,bridge,,,,No paragraph discusses MSc students or postgraduate science education; the post is entirely BBA-focused and no natural wrappable phrase exists.,
/site/blog/education-loan-for-bba-students,dropped,education-loan-for-bba-students,,,/site/blog/bank-of-india-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-for-bba-students,dropped,education-loan-for-bba-students,,,/site/blog/sbi-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-for-bca,llm-skipped,education-loan-for-bca,,,/site/blog/hdfc-education-loan,skip,bridge,,,,No paragraph discusses HDFC specifically or in enough context to place the link naturally without forcing it.,
/site/blog/education-loan-for-bca,llm-skipped,education-loan-for-bca,,,/site/blog/gueedc-education-loan,skip,bridge,,,,"GUEEDC is not discussed or referenced in any eligible paragraph, making a natural insertion impossible.",
/site/blog/education-loan-for-bca,llm-skipped,education-loan-for-bca,,,/site/blog/education-loan-in-tamil-nadu,skip,bridge,,,,Tamil Nadu education loans are not discussed in any eligible paragraph; no natural insertion point exists.,
/site/blog/education-loan-for-bca,llm-skipped,education-loan-for-bca,,,/site/blog/jodo-education-loan,skip,bridge,,,,"Jodo is not mentioned or contextually discussed in any eligible paragraph, so no natural placement is possible.",
/site/blog/education-loan-for-bca,dropped,education-loan-for-bca,,,/site/blog/education-loan-eligibility-and-application-process,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-for-bca,llm-skipped,education-loan-for-bca,,,/site/blog/jansamarth-education-loan,skip,bridge,,,,"No paragraph discusses government schemes like Jansamarth in enough detail to make a natural, rule-compliant insertion.",
/site/blog/education-loan-for-bca,llm-skipped,education-loan-for-bca,,,/site/blog/education-loan-for-bba-students,skip,bridge,,,,"No paragraph discusses BBA or a comparable degree program; inserting would be category-adjacent only, not topically discussed.",
/site/blog/education-loan-for-bca,llm-skipped,education-loan-for-bca,,,/site/blog/education-loan-for-ma-students,skip,bridge,,,,MA education loans are not discussed anywhere in the eligible paragraphs; T3 tier and no natural insertion point exists.,
/site/blog/education-loan-for-bca,llm-skipped,education-loan-for-bca,,,/site/blog/education-loan-for-ca-students,skip,bridge,,,,CA students and their loans are not discussed in any eligible paragraph; insertion would be purely category-adjacent.,
/site/blog/education-loan-for-bca,dropped,education-loan-for-bca,,,/site/blog/sbi-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-for-bcom-students,planned,education-loan-for-bcom-students,post-body,70.0,/site/education-loan,insert,wrap,education loan in India,You can apply for a BCom education loan in India or abroad using both online and offline modes.,You can apply for a BCom [education loan in India](/site/education-loan) or abroad using both online and offline modes.,wrap-scan hit: 'education loan in India',
/site/blog/education-loan-for-bcom-students,llm-skipped,education-loan-for-bcom-students,,,/site/blog/education-loan-for-iit-students,skip,bridge,,,,No paragraph discusses IIT students or premier institutes in enough depth to make this link topically natural rather than merely category-adjacent.,
/site/blog/education-loan-for-bcom-students,llm-skipped,education-loan-for-bcom-students,,,/site/blog/education-loan-for-bams,skip,bridge,,,,"BAMS is a medical degree unrelated to BCom; no eligible paragraph discusses BAMS or medical education loans, so placement would be purely category-adjacent.",
/site/blog/education-loan-for-bcom-students,planned,education-loan-for-bcom-students,post-body,74.0,/site/blog/education-loan-for-ca-students,insert,bridge,CA students,"Usually, there are two types of education loans available for students.","Usually, there are two types of education loans available for students (including [CA students](/site/blog/education-loan-for-ca-students)).","CA is a common post-BCom path, making this a natural parenthetical addition without altering the sentence's meaning or rhythm.",
/site/blog/education-loan-for-bcom-students,llm-skipped,education-loan-for-bcom-students,,,/site/blog/education-loan-for-poland,skip,bridge,,,,No eligible paragraph specifically discusses studying in Poland or abroad destinations in enough depth; P33 mentions 'India or abroad' but too briefly to make the Poland link non-forced.,
